,cidade,cod_ibge_cidade,datahora,semana_epidemiologica,populacao_estimada,populacao_estimada_2019,eh_ultimo,eh_repetido,ultimo_disponivel_confirmado,ultimo_disponivel_confirmado_por_100mil_habitantes,ultimo_disponivel_datahora,ultimo_disponivel_taxa_mortalidade,ultimo disponivel obitos,ordem_por_lugar,tipo_de_lugar,estado,casos_novos,obitos_novos,mes,dia,ano,casos_acumulados
1367144,Curitiba,4106902.0,2020-10-30,202044,1948626.0,1933105.0,False,False,40728,2090.0880899999997,2020-10-30,0.0345,1407,233,cidade,PR,34,0,10,30,2020,40728
1367545,Curitiba,4106902.0,2020-10-31,202044,1948626.0,1933105.0,False,True,40728,2090.0880899999997,2020-10-30,0.0345,1407,234,cidade,PR,0,0,10,31,2020,40728
1367946,Curitiba,4106902.0,2020-11-01,202045,1948626.0,1933105.0,False,False,40763,2091.88423,2020-11-01,0.0345,1407,235,cidade,PR,35,0,11,1,2020,40763
1368347,Curitiba,4106902.0,2020-11-02,202045,1948626.0,1933105.0,False,False,40767,2092.0895,2020-11-02,0.0345,1407,236,cidade,PR,4,0,11,2,2020,40767
1368748,Curitiba,4106902.0,2020-11-03,202045,1948626.0,1933105.0,False,False,40784,2092.96191,2020-11-03,0.0345,1407,237,cidade,PR,17,0,11,3,2020,40784
1369149,Curitiba,4106902.0,2020-11-04,202045,1948626.0,1933105.0,False,False,40807,2094.14223,2020-11-04,0.0345,1407,238,cidade,PR,23,0,11,4,2020,40807
1369550,Curitiba,4106902.0,2020-11-05,202045,1948626.0,1933105.0,False,False,40833,2095.4765,2020-11-05,0.0345,1407,239,cidade,PR,26,0,11,5,2020,40833
1369951,Curitiba,4106902.0,2020-11-06,202045,1948626.0,1933105.0,False,False,40859,2096.8107800000002,2020-11-06,0.0345,1411,240,cidade,PR,26,4,11,6,2020,40859
1370352,Curitiba,4106902.0,2020-11-07,202045,1948626.0,1933105.0,False,False,40911,2099.47933,2020-11-07,0.0346,1415,241,cidade,PR,52,4,11,7,2020,40911
1370753,Curitiba,4106902.0,2020-11-08,202046,1948626.0,1933105.0,False,False,40999,2103.99533,2020-11-08,0.036,1475,242,cidade,PR,88,60,11,8,2020,40999
1371154,Curitiba,4106902.0,2020-11-09,202046,1948626.0,1933105.0,False,False,41041,2106.15069,2020-11-09,0.0359,1475,243,cidade,PR,42,0,11,9,2020,41041
1371555,Curitiba,4106902.0,2020-11-10,202046,1948626.0,1933105.0,False,False,41062,2107.22838,2020-11-10,0.0359,1475,244,cidade,PR,21,0,11,10,2020,41062
1371956,Curitiba,4106902.0,2020-11-11,202046,1948626.0,1933105.0,False,False,41143,2111.38515,2020-11-11,0.0368,1516,245,cidade,PR,81,41,11,11,2020,41143
1372357,Curitiba,4106902.0,2020-11-12,202046,1948626.0,1933105.0,False,False,41234,2116.0551100000002,2020-11-12,0.0375,1545,246,cidade,PR,91,29,11,12,2020,41234
1372758,Curitiba,4106902.0,2020-11-13,202046,1948626.0,1933105.0,False,False,41857,2148.02635,2020-11-13,0.0377,1580,247,cidade,PR,623,35,11,13,2020,41857
1373159,Curitiba,4106902.0,2020-11-14,202046,1948626.0,1933105.0,False,False,41857,2148.02635,2020-11-14,0.0377,1580,248,cidade,PR,0,0,11,14,2020,41857
1373560,Curitiba,4106902.0,2020-11-15,202047,1948626.0,1933105.0,False,False,41878,2149.1040399999997,2020-11-15,0.0378,1583,249,cidade,PR,21,3,11,15,2020,41878
1373961,Curitiba,4106902.0,2020-11-16,202047,1948626.0,1933105.0,False,False,41911,2150.79754,2020-11-16,0.0378,1584,250,cidade,PR,33,1,11,16,2020,41911
1374362,Curitiba,4106902.0,2020-11-17,202047,1948626.0,1933105.0,False,False,41937,2152.1318100000003,2020-11-17,0.0378,1587,251,cidade,PR,26,3,11,17,2020,41937
1374763,Curitiba,4106902.0,2020-11-18,202047,1948626.0,1933105.0,False,False,42030,2156.9044,2020-11-18,0.0378,1588,252,cidade,PR,93,1,11,18,2020,42030
1375164,Curitiba,4106902.0,2020-11-19,202047,1948626.0,1933105.0,False,False,42087,2159.8295399999997,2020-11-19,0.0377,1588,253,cidade,PR,57,0,11,19,2020,42087
1375565,Curitiba,4106902.0,2020-11-20,202047,1948626.0,1933105.0,False,False,42172,2164.19159,2020-11-20,0.0377,1588,254,cidade,PR,85,0,11,20,2020,42172
1375966,Curitiba,4106902.0,2020-11-21,202047,1948626.0,1933105.0,False,False,42292,2170.34977,2020-11-21,0.0376,1589,255,cidade,PR,120,1,11,21,2020,42292
1376367,Curitiba,4106902.0,2020-11-22,202048,1948626.0,1933105.0,False,False,42324,2171.9919600000003,2020-11-22,0.0375,1589,256,cidade,PR,32,0,11,22,2020,42324
1376768,Curitiba,4106902.0,2020-11-23,202048,1948626.0,1933105.0,False,False,42357,2173.68546,2020-11-23,0.0377,1598,257,cidade,PR,33,9,11,23,2020,42357
1377169,Curitiba,4106902.0,2020-11-24,202048,1948626.0,1933105.0,False,False,42463,2179.1251899999997,2020-11-24,0.038,1613,258,cidade,PR,106,15,11,24,2020,42463
1377570,Curitiba,4106902.0,2020-11-25,202048,1948626.0,1933105.0,False,False,42583,2185.28337,2020-11-25,0.0382,1627,259,cidade,PR,120,14,11,25,2020,42583
1377971,Curitiba,4106902.0,2020-11-26,202048,1948626.0,1933105.0,False,False,42753,2194.00747,2020-11-26,0.0382,1635,260,cidade,PR,170,8,11,26,2020,42753
1378372,Curitiba,4106902.0,2020-11-27,202048,1948626.0,1933105.0,False,False,42915,2202.32102,2020-11-27,0.0382,1640,261,cidade,PR,162,5,11,27,2020,42915
1378773,Curitiba,4106902.0,2020-11-28,202048,1948626.0,1933105.0,False,False,42989,2206.11857,2020-11-28,0.0383,1645,262,cidade,PR,74,5,11,28,2020,42989
1379174,Curitiba,4106902.0,2020-11-29,202049,1948626.0,1933105.0,False,False,43015,2207.45284,2020-11-29,0.0383,1646,263,cidade,PR,26,1,11,29,2020,43015
1379575,Curitiba,4106902.0,2020-11-30,202049,1948626.0,1933105.0,False,False,43068,2210.1727100000003,2020-11-30,0.0384,1652,264,cidade,PR,53,6,11,30,2020,43068
1379976,Curitiba,4106902.0,2020-12-01,202049,1948626.0,1933105.0,False,False,43190,2216.4335300000002,2020-12-01,0.0384,1659,265,cidade,PR,122,7,12,1,2020,43190
1380377,Curitiba,4106902.0,2020-12-02,202049,1948626.0,1933105.0,False,False,43328,2223.5154399999997,2020-12-02,0.0383,1660,266,cidade,PR,138,1,12,2,2020,43328
1380778,Curitiba,4106902.0,2020-12-03,202049,1948626.0,1933105.0,False,False,43565,2235.6778600000002,2020-12-03,0.0386,1682,267,cidade,PR,237,22,12,3,2020,43565
1381179,Curitiba,4106902.0,2020-12-04,202049,1948626.0,1933105.0,False,False,43735,2244.40195,2020-12-04,0.0387,1691,268,cidade,PR,170,9,12,4,2020,43735
1381580,Curitiba,4106902.0,2020-12-05,202049,1948626.0,1933105.0,False,False,43894,2252.56155,2020-12-05,0.0392,1719,269,cidade,PR,159,28,12,5,2020,43894
1381981,Curitiba,4106902.0,2020-12-06,202050,1948626.0,1933105.0,False,False,43944,2255.12746,2020-12-06,0.0392,1722,270,cidade,PR,50,3,12,6,2020,43944
1382382,Curitiba,4106902.0,2020-12-07,202050,1948626.0,1933105.0,False,False,44011,2258.56578,2020-12-07,0.0392,1725,271,cidade,PR,67,3,12,7,2020,44011
1382783,Curitiba,4106902.0,2020-12-08,202050,1948626.0,1933105.0,False,False,44106,2263.44101,2020-12-08,0.0392,1728,272,cidade,PR,95,3,12,8,2020,44106
1383184,Curitiba,4106902.0,2020-12-09,202050,1948626.0,1933105.0,False,False,44255,2271.08742,2020-12-09,0.0397,1755,273,cidade,PR,149,27,12,9,2020,44255
1383585,Curitiba,4106902.0,2020-12-10,202050,1948626.0,1933105.0,False,False,44386,2277.8101100000003,2020-12-10,0.0397,1761,274,cidade,PR,131,6,12,10,2020,44386
1383986,Curitiba,4106902.0,2020-12-11,202050,1948626.0,1933105.0,False,False,44559,2286.68816,2020-12-11,0.0397,1769,275,cidade,PR,173,8,12,11,2020,44559
1384387,Curitiba,4106902.0,2020-12-12,202050,1948626.0,1933105.0,False,False,44700,2293.92403,2020-12-12,0.0396,1770,276,cidade,PR,141,1,12,12,2020,44700
1384788,Curitiba,4106902.0,2020-12-13,202051,1948626.0,1933105.0,False,False,44782,2298.1321199999998,2020-12-13,0.0395,1771,277,cidade,PR,82,1,12,13,2020,44782
1385189,Curitiba,4106902.0,2020-12-14,202051,1948626.0,1933105.0,False,False,44821,2300.13353,2020-12-14,0.0396,1773,278,cidade,PR,39,2,12,14,2020,44821
1385590,Curitiba,4106902.0,2020-12-15,202051,1948626.0,1933105.0,False,False,47596,2442.54157,2020-12-15,0.0377,1796,279,cidade,PR,2775,23,12,15,2020,47596
1385991,Curitiba,4106902.0,2020-12-16,202051,1948626.0,1933105.0,False,False,61934,3178.34207,2020-12-16,0.0295,1828,280,cidade,PR,14338,32,12,16,2020,61934
1386392,Curitiba,4106902.0,2020-12-17,202051,1948626.0,1933105.0,False,False,65097,3340.6615699999998,2020-12-17,0.0283,1842,281,cidade,PR,3163,14,12,17,2020,65097
1386793,Curitiba,4106902.0,2020-12-18,202051,1948626.0,1933105.0,False,False,66025,3388.2848700000004,2020-12-18,0.0279,1845,282,cidade,PR,928,3,12,18,2020,66025
1387194,Curitiba,4106902.0,2020-12-19,202051,1948626.0,1933105.0,False,False,66213,3397.9327,2020-12-19,0.0279,1850,283,cidade,PR,188,5,12,19,2020,66213
1387595,Curitiba,4106902.0,2020-12-20,202052,1948626.0,1933105.0,False,False,66265,3400.60124,2020-12-20,0.0283,1876,284,cidade,PR,52,26,12,20,2020,66265
1387996,Curitiba,4106902.0,2020-12-21,202052,1948626.0,1933105.0,False,False,66300,3402.39738,2020-12-21,0.0283,1876,285,cidade,PR,35,0,12,21,2020,66300
1388397,Curitiba,4106902.0,2020-12-22,202052,1948626.0,1933105.0,False,False,66366,3405.7843799999996,2020-12-22,0.0284,1884,286,cidade,PR,66,8,12,22,2020,66366
1388798,Curitiba,4106902.0,2020-12-23,202052,1948626.0,1933105.0,False,False,66564,3415.94539,2020-12-23,0.0286,1904,287,cidade,PR,198,20,12,23,2020,66564
1389199,Curitiba,4106902.0,2020-12-24,202052,1948626.0,1933105.0,False,False,73265,3759.8287200000004,2020-12-24,0.0261,1909,288,cidade,PR,6701,5,12,24,2020,73265
1389600,Curitiba,4106902.0,2020-12-25,202052,1948626.0,1933105.0,False,False,73306,3761.9327700000003,2020-12-25,0.0263,1928,289,cidade,PR,41,19,12,25,2020,73306
1390001,Curitiba,4106902.0,2020-12-26,202052,1948626.0,1933105.0,False,False,73311,3762.1893600000003,2020-12-26,0.0263,1928,290,cidade,PR,5,0,12,26,2020,73311
1390402,Curitiba,4106902.0,2020-12-27,202053,1948626.0,1933105.0,False,False,73374,3765.42241,2020-12-27,0.0263,1930,291,cidade,PR,63,2,12,27,2020,73374
1390803,Curitiba,4106902.0,2020-12-28,202053,1948626.0,1933105.0,False,False,73428,3768.19359,2020-12-28,0.0263,1931,292,cidade,PR,54,1,12,28,2020,73428
1391204,Curitiba,4106902.0,2020-12-29,202053,1948626.0,1933105.0,False,False,73564,3775.1728700000003,2020-12-29,0.0265,1951,293,cidade,PR,136,20,12,29,2020,73564
1391605,Curitiba,4106902.0,2020-12-30,202053,1948626.0,1933105.0,False,False,73713,3782.8192799999997,2020-12-30,0.0265,1955,294,cidade,PR,149,4,12,30,2020,73713
1392006,Curitiba,4106902.0,2020-12-31,202053,1948626.0,1933105.0,False,False,73822,3788.41296,2020-12-31,0.0268,1976,295,cidade,PR,109,21,12,31,2020,73822
1392407,Curitiba,4106902.0,2021-01-01,202053,1948626.0,1933105.0,False,False,73863,3790.51701,2021-01-01,0.0268,1977,296,cidade,PR,41,1,1,1,2021,73863
1392808,Curitiba,4106902.0,2021-01-02,202053,1948626.0,1933105.0,False,False,73873,3791.03019,2021-01-02,0.0268,1977,297,cidade,PR,10,0,1,2,2021,73873
1393209,Curitiba,4106902.0,2021-01-03,202101,1948626.0,1933105.0,False,False,73923,3793.5961,2021-01-03,0.0268,1983,298,cidade,PR,50,6,1,3,2021,73923
1393610,Curitiba,4106902.0,2021-01-04,202101,1948626.0,1933105.0,False,False,73949,3794.93038,2021-01-04,0.0268,1984,299,cidade,PR,26,1,1,4,2021,73949
1394011,Curitiba,4106902.0,2021-01-05,202101,1948626.0,1933105.0,False,False,74064,3800.83197,2021-01-05,0.0269,1990,300,cidade,PR,115,6,1,5,2021,74064
1394412,Curitiba,4106902.0,2021-01-06,202101,1948626.0,1933105.0,False,False,74263,3811.04429,2021-01-06,0.0269,1996,301,cidade,PR,199,6,1,6,2021,74263
1394813,Curitiba,4106902.0,2021-01-07,202101,1948626.0,1933105.0,False,False,75400,3869.3931,2021-01-07,0.0271,2047,302,cidade,PR,1137,51,1,7,2021,75400
1395214,Curitiba,4106902.0,2021-01-08,202101,1948626.0,1933105.0,False,False,75526,3875.8592,2021-01-08,0.0274,2068,303,cidade,PR,126,21,1,8,2021,75526
1395615,Curitiba,4106902.0,2021-01-09,202101,1948626.0,1933105.0,False,False,75572,3878.2198299999995,2021-01-09,0.0274,2069,304,cidade,PR,46,1,1,9,2021,75572
1396016,Curitiba,4106902.0,2021-01-10,202102,1948626.0,1933105.0,False,False,75593,3879.29752,2021-01-10,0.0274,2069,305,cidade,PR,21,0,1,10,2021,75593
1396417,Curitiba,4106902.0,2021-01-11,202102,1948626.0,1933105.0,False,False,75601,3879.70806,2021-01-11,0.0274,2069,306,cidade,PR,8,0,1,11,2021,75601
1396818,Curitiba,4106902.0,2021-01-12,202102,1948626.0,1933105.0,False,False,75821,3890.99807,2021-01-12,0.0276,2089,307,cidade,PR,220,20,1,12,2021,75821
1397219,Curitiba,4106902.0,2021-01-13,202102,1948626.0,1933105.0,False,False,75875,3893.76925,2021-01-13,0.0275,2089,308,cidade,PR,54,0,1,13,2021,75875
1397620,Curitiba,4106902.0,2021-01-14,202102,1948626.0,1933105.0,False,False,76047,3902.5959799999996,2021-01-14,0.0275,2092,309,cidade,PR,172,3,1,14,2021,76047
1398021,Curitiba,4106902.0,2021-01-15,202102,1948626.0,1933105.0,False,False,76170,3908.9081200000005,2021-01-15,0.0275,2097,310,cidade,PR,123,5,1,15,2021,76170
1398422,Curitiba,4106902.0,2021-01-16,202102,1948626.0,1933105.0,False,False,76275,3914.29654,2021-01-16,0.0275,2099,311,cidade,PR,105,2,1,16,2021,76275
1398823,Curitiba,4106902.0,2021-01-17,202103,1948626.0,1933105.0,False,False,76294,3915.2715799999996,2021-01-17,0.0275,2100,312,cidade,PR,19,1,1,17,2021,76294
1399224,Curitiba,4106902.0,2021-01-18,202103,1948626.0,1933105.0,False,False,76304,3915.78476,2021-01-18,0.0272,2078,313,cidade,PR,10,-22,1,18,2021,76304
1399625,Curitiba,4106902.0,2021-01-19,202103,1948626.0,1933105.0,False,False,76394,3920.4034,2021-01-19,0.0274,2094,314,cidade,PR,90,16,1,19,2021,76394
1400026,Curitiba,4106902.0,2021-01-20,202103,1948626.0,1933105.0,False,False,76468,3924.20095,2021-01-20,0.0275,2100,315,cidade,PR,74,6,1,20,2021,76468
1400427,Curitiba,4106902.0,2021-01-21,202103,1948626.0,1933105.0,False,False,76530,3927.3826799999997,2021-01-21,0.0275,2101,316,cidade,PR,62,1,1,21,2021,76530
1400828,Curitiba,4106902.0,2021-01-22,202103,1948626.0,1933105.0,False,False,76623,3932.15527,2021-01-22,0.0276,2117,317,cidade,PR,93,16,1,22,2021,76623
1401229,Curitiba,4106902.0,2021-01-23,202103,1948626.0,1933105.0,False,False,76680,3935.08041,2021-01-23,0.028,2145,318,cidade,PR,57,28,1,23,2021,76680
1401630,Curitiba,4106902.0,2021-01-24,202104,1948626.0,1933105.0,False,False,76698,3936.00414,2021-01-24,0.0281,2159,319,cidade,PR,18,14,1,24,2021,76698
1402031,Curitiba,4106902.0,2021-01-25,202104,1948626.0,1933105.0,False,False,76729,3937.595,2021-01-25,0.0282,2167,320,cidade,PR,31,8,1,25,2021,76729
1402432,Curitiba,4106902.0,2021-01-26,202104,1948626.0,1933105.0,False,False,76842,3943.3939600000003,2021-01-26,0.0283,2172,321,cidade,PR,113,5,1,26,2021,76842
1402833,Curitiba,4106902.0,2021-01-27,202104,1948626.0,1933105.0,False,False,76906,3946.6783299999997,2021-01-27,0.0285,2188,322,cidade,PR,64,16,1,27,2021,76906
1403234,Curitiba,4106902.0,2021-01-28,202104,1948626.0,1933105.0,False,False,76985,3950.73246,2021-01-28,0.0292,2250,323,cidade,PR,79,62,1,28,2021,76985
1403635,Curitiba,4106902.0,2021-01-29,202104,1948626.0,1933105.0,False,False,77028,3952.93915,2021-01-29,0.0293,2257,324,cidade,PR,43,7,1,29,2021,77028
1404036,Curitiba,4106902.0,2021-01-30,202104,1948626.0,1933105.0,False,False,77108,3957.0446,2021-01-30,0.0294,2269,325,cidade,PR,80,12,1,30,2021,77108
1404437,Curitiba,4106902.0,2021-01-31,202105,1948626.0,1933105.0,False,False,77128,3958.07097,2021-01-31,0.0294,2270,326,cidade,PR,20,1,1,31,2021,77128
1404838,Curitiba,4106902.0,2021-02-01,202105,1948626.0,1933105.0,False,False,77160,3959.71315,2021-02-01,0.0295,2273,327,cidade,PR,32,3,2,1,2021,77160
1405239,Curitiba,4106902.0,2021-02-02,202105,1948626.0,1933105.0,False,False,77286,3966.17925,2021-02-02,0.0295,2281,328,cidade,PR,126,8,2,2,2021,77286
1405640,Curitiba,4106902.0,2021-02-03,202105,1948626.0,1933105.0,False,False,77325,3968.18066,2021-02-03,0.0296,2285,329,cidade,PR,39,4,2,3,2021,77325
1406041,Curitiba,4106902.0,2021-02-04,202105,1948626.0,1933105.0,False,False,77385,3971.25975,2021-02-04,0.0295,2286,330,cidade,PR,60,1,2,4,2021,77385
1406442,Curitiba,4106902.0,2021-02-05,202105,1948626.0,1933105.0,False,False,77429,3973.51775,2021-02-05,0.0297,2297,331,cidade,PR,44,11,2,5,2021,77429
1406843,Curitiba,4106902.0,2021-02-06,202105,1948626.0,1933105.0,False,False,77459,3975.0573,2021-02-06,0.0298,2306,332,cidade,PR,30,9,2,6,2021,77459
1407244,Curitiba,4106902.0,2021-02-07,202106,1948626.0,1933105.0,False,False,77478,3976.0323399999997,2021-02-07,0.0298,2306,333,cidade,PR,19,0,2,7,2021,77478
1407645,Curitiba,4106902.0,2021-02-08,202106,1948626.0,1933105.0,False,False,77490,3976.64816,2021-02-08,0.03,2325,334,cidade,PR,12,19,2,8,2021,77490
1408046,Curitiba,4106902.0,2021-02-09,202106,1948626.0,1933105.0,False,False,77591,3981.8313,2021-02-09,0.0303,2350,335,cidade,PR,101,25,2,9,2021,77591
1408447,Curitiba,4106902.0,2021-02-10,202106,1948626.0,1933105.0,False,False,77622,3983.4221700000003,2021-02-10,0.0303,2354,336,cidade,PR,31,4,2,10,2021,77622
1408848,Curitiba,4106902.0,2021-02-11,202106,1948626.0,1933105.0,False,False,77670,3985.88544,2021-02-11,0.0303,2355,337,cidade,PR,48,1,2,11,2021,77670
1409249,Curitiba,4106902.0,2021-02-12,202106,1948626.0,1933105.0,False,False,77734,3989.1698,2021-02-12,0.0304,2361,338,cidade,PR,64,6,2,12,2021,77734
1409650,Curitiba,4106902.0,2021-02-13,202106,1948626.0,1933105.0,False,False,77792,3992.14626,2021-02-13,0.0305,2372,339,cidade,PR,58,11,2,13,2021,77792
1410051,Curitiba,4106902.0,2021-02-14,202107,1948626.0,1933105.0,False,False,77826,3993.89108,2021-02-14,0.0305,2372,340,cidade,PR,34,0,2,14,2021,77826
1410452,Curitiba,4106902.0,2021-02-15,202107,1948626.0,1933105.0,False,False,77831,3994.1476700000003,2021-02-15,0.0305,2373,341,cidade,PR,5,1,2,15,2021,77831
1410853,Curitiba,4106902.0,2021-02-16,202107,1948626.0,1933105.0,False,False,82354,4226.25994,2021-02-16,0.0292,2402,342,cidade,PR,4523,29,2,16,2021,82354
1411254,Curitiba,4106902.0,2021-02-17,202107,1948626.0,1933105.0,False,False,84040,4312.78244,2021-02-17,0.0288,2421,343,cidade,PR,1686,19,2,17,2021,84040
1411655,Curitiba,4106902.0,2021-02-18,202107,1948626.0,1933105.0,False,False,84079,4314.78385,2021-02-18,0.0289,2432,344,cidade,PR,39,11,2,18,2021,84079
1412056,Curitiba,4106902.0,2021-02-19,202107,1948626.0,1933105.0,False,False,84163,4319.09458,2021-02-19,0.029,2442,345,cidade,PR,84,10,2,19,2021,84163
1412457,Curitiba,4106902.0,2021-02-20,202107,1948626.0,1933105.0,False,False,84218,4321.917079999999,2021-02-20,0.0291,2451,346,cidade,PR,55,9,2,20,2021,84218
1412858,Curitiba,4106902.0,2021-02-21,202108,1948626.0,1933105.0,False,False,84271,4324.63695,2021-02-21,0.0292,2461,347,cidade,PR,53,10,2,21,2021,84271
1413259,Curitiba,4106902.0,2021-02-22,202108,1948626.0,1933105.0,False,False,84309,4326.587039999999,2021-02-22,0.0292,2461,348,cidade,PR,38,0,2,22,2021,84309
1413660,Curitiba,4106902.0,2021-02-23,202108,1948626.0,1933105.0,False,False,84407,4331.61623,2021-02-23,0.0293,2476,349,cidade,PR,98,15,2,23,2021,84407
1414061,Curitiba,4106902.0,2021-02-24,202108,1948626.0,1933105.0,False,False,84597,4341.36669,2021-02-24,0.0294,2487,350,cidade,PR,190,11,2,24,2021,84597
1414462,Curitiba,4106902.0,2021-02-25,202108,1948626.0,1933105.0,False,False,84993,4361.6887,2021-02-25,0.0294,2497,351,cidade,PR,396,10,2,25,2021,84993
1414863,Curitiba,4106902.0,2021-02-26,202108,1948626.0,1933105.0,False,False,85122,4368.30875,2021-02-26,0.0295,2513,352,cidade,PR,129,16,2,26,2021,85122
1415264,Curitiba,4106902.0,2021-02-27,202108,1948626.0,1933105.0,False,False,85517,4388.5794399999995,2021-02-27,0.0296,2530,353,cidade,PR,395,17,2,27,2021,85517
1415665,Curitiba,4106902.0,2021-02-28,202109,1948626.0,1933105.0,False,False,85857,4406.02763,2021-02-28,0.0296,2538,354,cidade,PR,340,8,2,28,2021,85857
1416066,Curitiba,4106902.0,2021-03-01,202109,1948626.0,1933105.0,False,False,86029,4414.85436,2021-03-01,0.0295,2538,355,cidade,PR,172,0,3,1,2021,86029
1416467,Curitiba,4106902.0,2021-03-02,202109,1948626.0,1933105.0,False,False,86171,4422.14155,2021-03-02,0.0297,2556,356,cidade,PR,142,18,3,2,2021,86171
1416868,Curitiba,4106902.0,2021-03-03,202109,1948626.0,1933105.0,False,False,86406,4434.20133,2021-03-03,0.0298,2577,357,cidade,PR,235,21,3,3,2021,86406
1417269,Curitiba,4106902.0,2021-03-04,202109,1948626.0,1933105.0,False,False,86853,4457.1405700000005,2021-03-04,0.0298,2585,358,cidade,PR,447,8,3,4,2021,86853
1417670,Curitiba,4106902.0,2021-03-05,202109,1948626.0,1933105.0,False,False,87261,4478.0784,2021-03-05,0.0298,2602,359,cidade,PR,408,17,3,5,2021,87261
1418071,Curitiba,4106902.0,2021-03-06,202109,1948626.0,1933105.0,False,False,87834,4507.48373,2021-03-06,0.0299,2630,360,cidade,PR,573,28,3,6,2021,87834
1418472,Curitiba,4106902.0,2021-03-07,202110,1948626.0,1933105.0,False,False,128004,6568.93627,2021-03-07,0.0219,2807,361,cidade,PR,40170,177,3,7,2021,128004
1418873,Curitiba,4106902.0,2021-03-08,202110,1948626.0,1933105.0,False,False,128278,6582.9974600000005,2021-03-08,0.0219,2808,362,cidade,PR,274,1,3,8,2021,128278
1419274,Curitiba,4106902.0,2021-03-09,202110,1948626.0,1933105.0,False,False,128371,6587.77005,2021-03-09,0.0219,2809,363,cidade,PR,93,1,3,9,2021,128371
1419675,Curitiba,4106902.0,2021-03-10,202110,1948626.0,1933105.0,False,False,128965,6618.253070000001,2021-03-10,0.0219,2818,364,cidade,PR,594,9,3,10,2021,128965
1420076,Curitiba,4106902.0,2021-03-11,202110,1948626.0,1933105.0,False,False,129294,6635.13676,2021-03-11,0.0218,2820,365,cidade,PR,329,2,3,11,2021,129294
1420477,Curitiba,4106902.0,2021-03-12,202110,1948626.0,1933105.0,False,False,129825,6662.386729999999,2021-03-12,0.0218,2832,366,cidade,PR,531,12,3,12,2021,129825
1420878,Curitiba,4106902.0,2021-03-13,202110,1948626.0,1933105.0,False,False,130380,6690.868329999999,2021-03-13,0.0219,2855,367,cidade,PR,555,23,3,13,2021,130380
1421279,Curitiba,4106902.0,2021-03-14,202111,1948626.0,1933105.0,False,False,130901,6717.60512,2021-03-14,0.022,2878,368,cidade,PR,521,23,3,14,2021,130901
1421680,Curitiba,4106902.0,2021-03-15,202111,1948626.0,1933105.0,False,False,131018,6723.60935,2021-03-15,0.022,2878,369,cidade,PR,117,0,3,15,2021,131018
1422081,Curitiba,4106902.0,2021-03-16,202111,1948626.0,1933105.0,False,False,131349,6740.595679999999,2021-03-16,0.022,2894,370,cidade,PR,331,16,3,16,2021,131349
1422482,Curitiba,4106902.0,2021-03-17,202111,1948626.0,1933105.0,False,False,131777,6762.55988,2021-03-17,0.0223,2943,371,cidade,PR,428,49,3,17,2021,131777
1422883,Curitiba,4106902.0,2021-03-18,202111,1948626.0,1933105.0,False,False,132727,6811.31218,2021-03-18,0.0223,2963,372,cidade,PR,950,20,3,18,2021,132727
1423284,Curitiba,4106902.0,2021-03-19,202111,1948626.0,1933105.0,False,False,133821,6867.4543,2021-03-19,0.0223,2984,373,cidade,PR,1094,21,3,19,2021,133821
1423685,Curitiba,4106902.0,2021-03-20,202111,1948626.0,1933105.0,False,False,134165,6885.107759999999,2021-03-20,0.0224,3001,374,cidade,PR,344,17,3,20,2021,134165
1424086,Curitiba,4106902.0,2021-03-21,202112,1948626.0,1933105.0,False,False,134449,6899.682140000001,2021-03-21,0.0223,3001,375,cidade,PR,284,0,3,21,2021,134449
1424487,Curitiba,4106902.0,2021-03-22,202112,1948626.0,1933105.0,False,False,135012,6928.5742900000005,2021-03-22,0.0222,3001,376,cidade,PR,563,0,3,22,2021,135012
1424888,Curitiba,4106902.0,2021-03-23,202112,1948626.0,1933105.0,False,False,135402,6948.588390000001,2021-03-23,0.0225,3041,377,cidade,PR,390,40,3,23,2021,135402
1425289,Curitiba,4106902.0,2021-03-24,202112,1948626.0,1933105.0,False,False,136232,6991.18251,2021-03-24,0.0225,3068,378,cidade,PR,830,27,3,24,2021,136232
1425690,Curitiba,4106902.0,2021-03-25,202112,1948626.0,1933105.0,False,False,136902,7025.56571,2021-03-25,0.0227,3110,379,cidade,PR,670,42,3,25,2021,136902
1426091,Curitiba,4106902.0,2021-03-26,202112,1948626.0,1933105.0,False,False,137371,7049.63395,2021-03-26,0.0229,3139,380,cidade,PR,469,29,3,26,2021,137371
1426492,Curitiba,4106902.0,2021-03-27,202112,1948626.0,1933105.0,False,False,137888,7076.165459999999,2021-03-27,0.0229,3158,381,cidade,PR,517,19,3,27,2021,137888
1426893,Curitiba,4106902.0,2021-03-28,202113,1948626.0,1933105.0,False,False,138236,7094.0242,2021-03-28,0.0229,3160,382,cidade,PR,348,2,3,28,2021,138236
1427294,Curitiba,4106902.0,2021-03-29,202113,1948626.0,1933105.0,False,False,138484,7106.75112,2021-03-29,0.0229,3166,383,cidade,PR,248,6,3,29,2021,138484
1427695,Curitiba,4106902.0,2021-03-30,202113,1948626.0,1933105.0,False,False,138763,7121.0689,2021-03-30,0.0229,3177,384,cidade,PR,279,11,3,30,2021,138763
1428096,Curitiba,4106902.0,2021-03-31,202113,1948626.0,1933105.0,False,False,138852,7125.63622,2021-03-31,0.023,3187,385,cidade,PR,89,10,3,31,2021,138852
